id,key,value,type
2779418613,addr:housenumber,1518,addr
2779418637,addr:city,Atlanta,addr
2779418637,addr:street,Custer Avenue Southeast,addr
2779418637,addr:housenumber,883,addr
2779438021,addr:city,Atlanta,addr
2779438021,addr:street,Jonesboro Road Southeast,addr
2779438021,addr:postcode,30315,addr
2779438021,addr:housenumber,1341,addr
2779438030,addr:city,Atlanta,addr
2779438030,addr:street,Meldon Avenue Southeast,addr
2779438030,addr:postcode,30315,addr
2779438030,addr:housenumber,142,addr
2779438040,addr:city,Atlanta,addr
2779438040,addr:street,Lakewood Avenue Southeast,addr
2779438040,addr:postcode,30315,addr
2779438040,addr:housenumber,1471,addr
2779438051,addr:city,Atlanta,addr
2779438051,addr:street,Lakewood Avenue Southeast,addr
2779438051,addr:postcode,30315,addr
2779438051,addr:housenumber,1497,addr
2779438063,addr:city,Atlanta,addr
2779438063,addr:street,Hannah Street Southeast,addr
2779438063,addr:postcode,30315,addr
2779438063,addr:housenumber,1535,addr
2779438075,addr:city,Atlanta,addr
2779438075,addr:street,Jonesboro Road Southeast,addr
2779438075,addr:postcode,30315,addr
2779438075,addr:housenumber,1552,addr
2779438085,addr:city,Atlanta,addr
2779438085,addr:street,Jonesboro Road Southeast,addr
2779438085,addr:postcode,30315,addr
2779438085,addr:housenumber,1607,addr
2779438095,addr:city,Atlanta,addr
2779438095,addr:street,Lakewood Avenue Southeast,addr
2779438095,addr:postcode,30315,addr
2779438095,addr:housenumber,1660,addr
2779438105,addr:city,Atlanta,addr
2779438105,addr:street,Lakewood Avenue Southeast,addr
2779438105,addr:postcode,30315,addr
2779438105,addr:housenumber,1678,addr
2779438115,addr:city,Atlanta,addr
2779438115,addr:street,Meldon Avenue Southeast,addr
2779438115,addr:postcode,30315,addr
2779438115,addr:housenumber,28,addr
2779438124,addr:city,Atlanta,addr
2779438124,addr:street,Livermore Street Southeast,addr
2779438124,addr:postcode,30315,addr
2779438124,addr:housenumber,3,addr
2779438137,addr:city,Atlanta,addr
2779438137,addr:street,Meldon Avenue Southeast,addr
2779438137,addr:postcode,30315,addr
2779438137,addr:housenumber,33,addr
2779438146,addr:city,Atlanta,addr
2779438146,addr:street,Thayer Avenue Southeast,addr
2779438146,addr:postcode,30315,addr
2779438146,addr:housenumber,45,addr
2779438157,addr:city,Atlanta,addr
2779438157,addr:street,Bowen Avenue Southeast,addr
2779438157,addr:postcode,30315,addr
2779438157,addr:housenumber,62,addr
2779438166,addr:city,Atlanta,addr
2779438166,addr:street,Park Avenue Southeast,addr
2779438166,addr:postcode,30315,addr
2779438166,addr:housenumber,67,addr
2779438175,addr:city,Atlanta,addr
2779438175,addr:street,Meldon Avenue Southeast,addr
2779438175,addr:postcode,30315,addr
2779438175,addr:housenumber,82,addr
2779503172,addr:city,Atlanta,addr
2779503172,addr:street,Metropolitan Parkway Southwest,addr
2779503172,addr:postcode,30310,addr
2779503172,addr:housenumber,1375,addr
2779503180,addr:city,Atlanta,addr
2779503180,addr:street,Amal Drive Southwest,addr
2779503180,addr:postcode,30315,addr
2779503180,addr:housenumber,445,addr
2779836463,addr:city,Atlanta,addr
2779836463,addr:street,Katherwood Drive Southwest,addr
2779836463,addr:postcode,30310,addr
2779836463,addr:housenumber,1087,addr
2779836468,addr:city,Atlanta,addr
2779836468,addr:street,Campbellton Road Southwest,addr
2779836468,addr:postcode,30310,addr
2779836468,addr:housenumber,1186,addr
2779836473,addr:city,Atlanta,addr
2779836473,addr:street,Lee Street Southwest,addr
2779836473,addr:postcode,30310,addr
2779836473,addr:housenumber,1371,addr
2779836478,addr:city,Atlanta,addr
2779836478,addr:street,Oakland Drive Southwest,addr
2779836478,addr:postcode,30310,addr
2779836478,addr:housenumber,1382,addr
2779836485,addr:city,Atlanta,addr
2779836485,addr:street,Oakland Drive Southwest,addr
2779836485,addr:postcode,30310,addr
2779836485,addr:housenumber,1404,addr
2779836490,addr:city,Atlanta,addr
2779836490,addr:street,Oakland Drive Southwest,addr
2779836490,addr:postcode,30310,addr
2779836490,addr:housenumber,1420,addr
2779836494,addr:city,Atlanta,addr
2779836494,addr:street,Oakland Drive Southwest,addr
2779836494,addr:postcode,30310,addr
2779836494,addr:housenumber,1438,addr
2779836499,addr:city,Atlanta,addr
2779836499,addr:street,Murphy Avenue Southwest,addr
2779836499,addr:postcode,30310,addr
2779836499,addr:housenumber,1552,addr
2779836505,addr:city,Atlanta,addr
2779836505,addr:street,Evans Drive Southwest,addr
2779836505,addr:postcode,30310,addr
2779836505,addr:housenumber,1572,addr
2779836509,addr:city,Atlanta,addr
2779836509,addr:street,Evans Drive Southwest,addr
2779836509,addr:postcode,30310,addr
2779836509,addr:housenumber,1591,addr
2779884589,addr:city,Atlanta,addr
2779884589,addr:street,Venetian Drive Southwest,addr
2779884589,addr:postcode,30311,addr
2779884589,addr:housenumber,1910,addr
2780477778,addr:city,Atlanta,addr
2780477778,addr:street,Adams Drive Southwest,addr
2780477778,addr:postcode,30311,addr
2780477778,addr:housenumber,1670,addr
2780477788,addr:city,Atlanta,addr
2780477788,addr:street,Childress Drive Southwest,addr
2780477788,addr:postcode,30311,addr
2780477788,addr:housenumber,1830,addr
2780477795,addr:city,Atlanta,addr
2780477795,addr:street,Childress Drive Southwest,addr
2780477795,addr:postcode,30311,addr
2780477795,addr:housenumber,1880,addr
2780477801,addr:city,Atlanta,addr
2780477801,addr:street,Childress Drive Southwest,addr
2780477801,addr:postcode,30311,addr
2780477801,addr:housenumber,1910,addr
2784273517,addr:city,Atlanta,addr
2784273517,addr:street,Moreland Drive Southeast,addr
2784273517,addr:housenumber,1120,addr
2784273521,addr:city,Atlanta,addr
2784273521,addr:street,Hazelrig Drive Southeast,addr
2784273521,addr:housenumber,1614,addr
2784273530,addr:city,Atlanta,addr
2784273530,addr:street,Custer Avenue Southeast,addr
2784273530,addr:postcode,30316,addr
2784273530,addr:housenumber,987,addr
2784281663,addr:city,Atlanta,addr
2784281663,addr:street,Honeysuckle Lane Southwest,addr
2784281663,addr:postcode,30311,addr
2784281663,addr:housenumber,1838,addr
2784288316,addr:city,Atlanta,addr
2784288316,addr:street,Katherwood Drive Southwest,addr
2784288316,addr:postcode,30310,addr
2784288316,addr:housenumber,1029,addr
2784495387,addr:city,Atlanta,addr
2784495387,addr:street,Willis Mill Road Southwest,addr
2784495387,addr:postcode,30311,addr
2784495387,addr:housenumber,1410,addr
2784495396,addr:city,Atlanta,addr
2784495396,addr:street,Willis Mill Road Southwest,addr
2784495396,addr:postcode,30311,addr
2784495396,addr:housenumber,1698,addr
2784495403,addr:city,Atlanta,addr
2784495403,addr:street,Willis Mill Road Southwest,addr
2784495403,addr:postcode,30311,addr
2784495403,addr:housenumber,1786,addr
2784495411,addr:city,Atlanta,addr
2784495411,addr:street,Wells Drive Southwest,addr
2784495411,addr:postcode,30311,addr
2784495411,addr:housenumber,1845,addr
2784495419,addr:city,Atlanta,addr
2784495419,addr:street,Campbellton Road Southwest,addr
2784495419,addr:postcode,30311,addr
2784495419,addr:housenumber,2265,addr
2784495427,addr:city,Atlanta,addr
2784495427,addr:street,Campbellton Road Southwest,addr
2784495427,addr:postcode,30311,addr
2784495427,addr:housenumber,2446,addr
2784509277,addr:city,Atlanta,addr
2784509277,addr:street,Mulberry Court,addr
2784509277,addr:postcode,30344,addr
2784509277,addr:housenumber,2054,addr
2784519643,addr:city,Atlanta,addr
2784519643,addr:street,Thomasville Boulevard Southeast,addr
2784519643,addr:postcode,30315,addr
2784519643,addr:housenumber,1090,addr
2784519647,addr:city,Atlanta,addr
2784519647,addr:street,Lewis Road Southeast,addr
2784519647,addr:postcode,30315,addr
2784519647,addr:housenumber,1965,addr
2784519651,addr:city,Atlanta,addr
2784519651,addr:street,Martin Court Southeast,addr
2784519651,addr:postcode,30315,addr
2784519651,addr:housenumber,827,addr
2784519655,addr:city,Atlanta,addr
2784519655,addr:street,McDonough Boulevard Southeast,addr
2784519655,addr:postcode,30315,addr
2784519655,addr:housenumber,982,addr
2784574193,addr:city,Atlanta,addr
2784574193,addr:street,Lakewood Terrace Southeast,addr
2784574193,addr:postcode,30315,addr
2784574193,addr:housenumber,1713,addr
2784574197,addr:city,Atlanta,addr
2784574197,addr:street,Lakewood Avenue Southeast,addr
2784574197,addr:postcode,30315,addr
2784574197,addr:housenumber,1836,addr
2784574201,addr:city,Atlanta,addr
2784574201,addr:street,Jonesboro Road Southeast,addr
2784574201,addr:postcode,30315,addr
2784574201,addr:housenumber,1897,addr
2784574205,addr:city,Atlanta,addr
2784574205,addr:street,Jonesboro Road Southeast,addr
2784574205,addr:postcode,30315,addr
2784574205,addr:housenumber,1967,addr
2784574209,addr:city,Atlanta,addr
2784574209,addr:street,Meador Avenue Southeast,addr
2784574209,addr:postcode,30315,addr
2784574209,addr:housenumber,1995,addr
2784574213,addr:city,Atlanta,addr
2784574213,addr:street,Lakewood Trail,addr
2784574213,addr:postcode,30315,addr
2784574213,addr:housenumber,2037,addr
2784574225,addr:city,Atlanta,addr
2784574225,addr:street,Lakewood Trail,addr
2784574225,addr:postcode,30315,addr
2784574225,addr:housenumber,2051,addr
2784574229,addr:city,Atlanta,addr
2784574229,addr:street,Browns Mill Road Southeast,addr
2784574229,addr:postcode,30315,addr
2784574229,addr:housenumber,2060,addr
2784574235,addr:city,Atlanta,addr
2784574235,addr:street,Lakewood Trail,addr
2784574235,addr:postcode,30315,addr
2784574235,addr:housenumber,2066,addr
2784574239,addr:city,Atlanta,addr
2784574239,addr:street,Lakewood Trail,addr
2784574239,addr:postcode,30315,addr
2784574239,addr:housenumber,2080,addr
2784574243,addr:city,Atlanta,addr
2784574243,addr:street,Lakewood Trail,addr
2784574243,addr:postcode,30315,addr
2784574243,addr:housenumber,2091,addr
2784574247,addr:city,Atlanta,addr
2784574247,addr:street,Greendale Drive Southeast,addr
2784574247,addr:postcode,30315,addr
2784574247,addr:housenumber,356,addr
2784574251,addr:city,Atlanta,addr
2784574251,addr:street,Wyndham Way,addr
2784574251,addr:postcode,30315,addr
2784574251,addr:housenumber,361,addr
2784574255,addr:city,Atlanta,addr
2784574255,addr:street,Wyndham Way,addr
2784574255,addr:postcode,30315,addr
2784574255,addr:housenumber,372,addr
2788035854,addr:city,Atlanta,addr
2788035854,addr:street,Lakewood Way Southwest,addr
2788035854,addr:postcode,30315,addr
2788035854,addr:housenumber,109,addr
2788035869,addr:city,Atlanta,addr
2788035869,addr:street,Pecan Drive Southwest,addr
2788035869,addr:postcode,30315,addr
2788035869,addr:housenumber,1814,addr
2788035875,addr:city,Atlanta,addr
2788035875,addr:street,Reynolds Drive Southwest,addr
2788035875,addr:postcode,30315,addr
2788035875,addr:housenumber,2003,addr
2788035880,addr:city,Atlanta,addr
2788035880,addr:street,Reynolds Drive Southwest,addr
2788035880,addr:postcode,30315,addr
2788035880,addr:housenumber,2053,addr
2788035885,addr:city,Atlanta,addr
2788035885,addr:street,Lakewood Avenue Southwest,addr
2788035885,addr:postcode,30315,addr
2788035885,addr:housenumber,2316,addr
2788035891,addr:city,Atlanta,addr
2788035891,addr:street,Lakewood Avenue Southwest,addr
2788035891,addr:postcode,30315,addr
2788035891,addr:housenumber,2343,addr
2788035896,addr:city,Atlanta,addr
2788035896,addr:street,Polar Rock Road Southwest,addr
2788035896,addr:postcode,30315,addr
2788035896,addr:housenumber,290,addr
2788050553,addr:city,Atlanta,addr
2788050553,addr:street,Astor Avenue Southwest,addr
2788050553,addr:postcode,30310,addr
2788050553,addr:housenumber,1044,addr
2788050570,addr:city,Atlanta,addr
2788050570,addr:street,Oana Street Southwest,addr
2788050570,addr:postcode,30310,addr
2788050570,addr:housenumber,1940,addr
2788050590,addr:city,Atlanta,addr
2788050590,addr:street,Sylvan Circle Southwest,addr
2788050590,addr:postcode,30310,addr
2788050590,addr:housenumber,2010,addr
2788050613,addr:city,Atlanta,addr
2788050613,addr:street,Sylvan Circle Southwest,addr
2788050613,addr:postcode,30310,addr
2788050613,addr:housenumber,2032,addr
2788050673,addr:city,Atlanta,addr
2788050673,addr:street,Sylvan Circle Southwest,addr
2788050673,addr:postcode,30310,addr
2788050673,addr:housenumber,2210,addr
2788050688,addr:city,Atlanta,addr
2788050688,addr:street,Lakewood Avenue Southwest,addr
2788050688,addr:postcode,30310,addr
2788050688,addr:housenumber,3127,addr
2788066706,addr:city,Atlanta,addr
2788066706,addr:street,Hawthorne Way,addr
2788066706,addr:postcode,30344,addr
2788066706,addr:housenumber,1359,addr
2788245317,addr:city,Atlanta,addr
2788245317,addr:street,Connally Drive,addr
2788245317,addr:postcode,30344,addr
2788245317,addr:housenumber,2333,addr
2788245349,addr:city,Atlanta,addr
2788245349,addr:street,Connally Drive,addr
2788245349,addr:postcode,30344,addr
2788245349,addr:housenumber,2371,addr
2788272648,addr:city,Atlanta,addr
2788272648,addr:street,Jernigan Drive Southeast,addr
2788272648,addr:postcode,30315,addr
2788272648,addr:housenumber,2247,addr
2788279764,addr:city,Atlanta,addr
2788279764,addr:street,Hillside Avenue Southeast,addr
2788279764,addr:postcode,30315,addr
2788279764,addr:housenumber,116,addr
2788279778,addr:city,Atlanta,addr
2788279778,addr:street,Shadydale Avenue Southeast,addr
2788279778,addr:postcode,30315,addr
2788279778,addr:housenumber,1825,addr
2788279786,addr:city,Atlanta,addr
2788279786,addr:street,Claire Drive Southeast,addr
2788279786,addr:postcode,30315,addr
2788279786,addr:housenumber,51,addr
2788279794,addr:city,Atlanta,addr
2788279794,addr:street,Claire Drive Southeast,addr
2788279794,addr:postcode,30315,addr
2788279794,addr:housenumber,93,addr
2788309425,addr:city,Atlanta,addr
2788309425,addr:street,Adams Street Southwest,addr
2788309425,addr:postcode,30315,addr
2788309425,addr:housenumber,1988,addr
2788309430,addr:city,Atlanta,addr
2788309430,addr:street,Harden Road Southwest,addr
2788309430,addr:postcode,30315,addr
2788309430,addr:housenumber,2036,addr
2788309435,addr:city,Atlanta,addr
2788309435,addr:street,Leola Street Southwest,addr
2788309435,addr:postcode,30315,addr
2788309435,addr:housenumber,582,addr
2788309440,addr:city,Atlanta,addr
2788309440,addr:street,Casplan Street Southwest,addr
2788309440,addr:postcode,30310,addr
2788309440,addr:housenumber,716,addr
2788320071,addr:city,Atlanta,addr
2788320071,addr:street,Birch Street Southwest,addr
2788320071,addr:postcode,30310,addr
2788320071,addr:housenumber,1104,addr
2788320079,addr:city,Atlanta,addr
2788320079,addr:street,Astor Avenue Southwest,addr
2788320079,addr:postcode,30310,addr
2788320079,addr:housenumber,1136,addr
2788320097,addr:city,Atlanta,addr
2788320097,addr:street,Astor Avenue Southwest,addr
2788320097,addr:postcode,30310,addr
2788320097,addr:housenumber,1146,addr
2788320116,addr:city,Atlanta,addr
2788320116,addr:street,Regent Street Southwest,addr
2788320116,addr:postcode,30310,addr
2788320116,addr:housenumber,1151,addr
2788320136,addr:city,Atlanta,addr
2788320136,addr:street,Regent Street Southwest,addr
2788320136,addr:postcode,30310,addr
2788320136,addr:housenumber,1163,addr
2788320151,addr:city,Atlanta,addr
2788320151,addr:street,Astor Avenue Southwest,addr
2788320151,addr:postcode,30310,addr
2788320151,addr:housenumber,1184,addr
2788320172,addr:city,Atlanta,addr
2788320172,addr:street,Knotts Avenue,addr
2788320172,addr:postcode,30344,addr
2788320172,addr:housenumber,1268,addr
2788320191,addr:city,Atlanta,addr
2788320191,addr:street,Astor Avenue Southwest,addr
2788320191,addr:postcode,30310,addr
2788320191,addr:housenumber,1962,addr
2788320214,addr:city,Atlanta,addr
2788320214,addr:street,Main Street,addr
2788320214,addr:postcode,30344,addr
2788320214,addr:housenumber,2025,addr
2788320239,addr:city,Atlanta,addr
2788320239,addr:street,Newnan Avenue,addr
2788320239,addr:postcode,30344,addr
2788320239,addr:housenumber,2090,addr
2788320294,addr:city,Atlanta,addr
2788320294,addr:street,Newnan Avenue,addr
2788320294,addr:postcode,30344,addr
2788320294,addr:housenumber,2134,addr
2788370784,addr:city,Atlanta,addr
2788370784,addr:street,Shepherd Circle Southwest,addr
2788370784,addr:postcode,30311,addr
2788370784,addr:housenumber,1795,addr
2788370790,addr:city,Atlanta,addr
2788370790,addr:street,Fort Valley Drive Southwest,addr
